SCR,Realized_Delta_BOF
"tensor(730969.9590, dtype=torch.float64)",1070458.916082668
"tensor(705832.7755, dtype=torch.float64)",1075461.5914152784
"tensor(720090.5928, dtype=torch.float64)",1071578.0750447095
"tensor(725318.0456, dtype=torch.float64)",1086299.395800527
"tensor(719163.1671, dtype=torch.float64)",1080519.0833696257
"tensor(729845.9828, dtype=torch.float64)",1082751.5123708723
"tensor(718546.0223, dtype=torch.float64)",1071327.6546382108
"tensor(706839.0626, dtype=torch.float64)",1066530.7245922296
"tensor(725480.4737, dtype=torch.float64)",1067964.614296472
"tensor(733541.5813, dtype=torch.float64)",1072450.4338492604
"tensor(720920.7205, dtype=torch.float64)",1078689.4007691895
"tensor(725190.3416, dtype=torch.float64)",1071894.3884586066
"tensor(703338.7256, dtype=torch.float64)",1080911.0340036931
"tensor(708499.5118, dtype=torch.float64)",1084999.5807509208
"tensor(716798.4540, dtype=torch.float64)",1115359.3420257843
"tensor(722724.8302, dtype=torch.float64)",1137895.633811446
"tensor(707147.4542, dtype=torch.float64)",1141828.7886855039
"tensor(705626.5211, dtype=torch.float64)",1206575.9703439465
"tensor(692803.7777, dtype=torch.float64)",1198417.7150722933
"tensor(688169.6896, dtype=torch.float64)",1169408.6881201542
"tensor(686698.1697, dtype=torch.float64)",1225462.321724892
"tensor(691638.2130, dtype=torch.float64)",1179066.3572886018
"tensor(698515.4538, dtype=torch.float64)",1198424.1372069544
"tensor(624823.9131, dtype=torch.float64)",1223709.6740111872
"tensor(622467.3737, dtype=torch.float64)",1356466.7475899619
"tensor(616798.8241, dtype=torch.float64)",1313179.3937821174
"tensor(586255.4184, dtype=torch.float64)",1374930.7903298868
"tensor(587778.4956, dtype=torch.float64)",1505263.6854065394
"tensor(571416.5536, dtype=torch.float64)",1427514.3570771927
"tensor(587056.7296, dtype=torch.float64)",1591142.1780507334
"tensor(565439.2359, dtype=torch.float64)",1515928.7497646927
"tensor(569552.7289, dtype=torch.float64)",1581442.2877252372
"tensor(574110.5243, dtype=torch.float64)",1551021.2311010798
"tensor(565351.0799, dtype=torch.float64)",1573671.8574759422
"tensor(564659.6290, dtype=torch.float64)",1630937.0948280103
"tensor(574701.7766, dtype=torch.float64)",1508919.1943629812
"tensor(577090.0522, dtype=torch.float64)",1473196.5143440892
"tensor(570140.5111, dtype=torch.float64)",1421869.0737832945
"tensor(562916.5061, dtype=torch.float64)",1475152.2329777
"tensor(560787.0885, dtype=torch.float64)",1453776.3214308629
"tensor(569979.4421, dtype=torch.float64)",1462523.041460535
"tensor(591057.1934, dtype=torch.float64)",1516551.258033179
"tensor(569861.8625, dtype=torch.float64)",1490418.9996485114
"tensor(578700.6066, dtype=torch.float64)",1517484.1105840998
"tensor(566773.2311, dtype=torch.float64)",1439838.4228370066
"tensor(564846.4586, dtype=torch.float64)",1437568.3619560942
"tensor(579955.5094, dtype=torch.float64)",1409209.3254757496
"tensor(574470.9557, dtype=torch.float64)",1404836.1066622504
"tensor(559637.7055, dtype=torch.float64)",1379863.950820409
"tensor(559495.8574, dtype=torch.float64)",1407579.0500764214
"tensor(583459.8426, dtype=torch.float64)",1390365.4418428282
"tensor(578868.7373, dtype=torch.float64)",1371550.4574667937
"tensor(562101.4164, dtype=torch.float64)",1391151.247451411
