SCR,Realized_Delta_BOF
"tensor(805273.1029, dtype=torch.float64)",1794565.503839196
"tensor(787493.0263, dtype=torch.float64)",1748873.8831690282
"tensor(791646.5557, dtype=torch.float64)",1725828.232855637
"tensor(802663.3270, dtype=torch.float64)",1667372.8151043078
"tensor(785699.7915, dtype=torch.float64)",1690899.4474400969
"tensor(789627.9024, dtype=torch.float64)",1684921.0653073417
"tensor(796181.3752, dtype=torch.float64)",1664280.3307898121
"tensor(786469.8943, dtype=torch.float64)",1635300.6814166226
"tensor(790921.9700, dtype=torch.float64)",1665091.393057522
"tensor(785099.9168, dtype=torch.float64)",1665856.2736401965
"tensor(796113.8811, dtype=torch.float64)",1695361.824111951
"tensor(783681.1721, dtype=torch.float64)",1708557.5191757088
"tensor(801170.8815, dtype=torch.float64)",1702155.4033872471
"tensor(804835.7509, dtype=torch.float64)",1731209.0444687572
