SCR,Realized_Delta_BOF
"tensor(485897.6009, dtype=torch.float64)",1293874.753070275
"tensor(486090.4100, dtype=torch.float64)",1327125.5994858101
"tensor(454248.7806, dtype=torch.float64)",1332049.0334433676
"tensor(466311.6643, dtype=torch.float64)",1383667.9460683088
"tensor(468799.9071, dtype=torch.float64)",1380320.833211557
"tensor(470499.3871, dtype=torch.float64)",1361275.7924821698
"tensor(464223.3140, dtype=torch.float64)",1358392.5845513176
"tensor(461325.0509, dtype=torch.float64)",1345949.0909776278
"tensor(472736.3320, dtype=torch.float64)",1312710.5623953738
"tensor(451066.4691, dtype=torch.float64)",1279694.2813377692
"tensor(475830.8879, dtype=torch.float64)",1277246.0163570968
"tensor(484504.7632, dtype=torch.float64)",1230731.3242065478
"tensor(480864.1464, dtype=torch.float64)",1221669.272190386
"tensor(470232.6828, dtype=torch.float64)",1222206.1805327092
"tensor(473781.9982, dtype=torch.float64)",1235176.703396716
"tensor(486137.1955, dtype=torch.float64)",1227881.3280347437
"tensor(480809.5331, dtype=torch.float64)",1218228.081270247
"tensor(471553.0759, dtype=torch.float64)",1214192.8908141248
"tensor(478548.2893, dtype=torch.float64)",1202439.5071294496
"tensor(459404.1435, dtype=torch.float64)",1219011.2809717504
"tensor(496057.1071, dtype=torch.float64)",1230767.2642988698
"tensor(476435.4868, dtype=torch.float64)",1247709.5227807104
"tensor(493622.5032, dtype=torch.float64)",1237094.0656067303
"tensor(475964.5607, dtype=torch.float64)",1239465.1341939424
"tensor(462022.7808, dtype=torch.float64)",1245567.4925399832
"tensor(469986.6038, dtype=torch.float64)",1242499.12960642
"tensor(500178.7565, dtype=torch.float64)",1221653.9647199956
"tensor(481004.1345, dtype=torch.float64)",1237889.5350075695
"tensor(476412.3437, dtype=torch.float64)",1262173.3438746089
"tensor(480340.2637, dtype=torch.float64)",1211927.9731957633
"tensor(487404.0880, dtype=torch.float64)",1207224.1128886992
"tensor(477596.7979, dtype=torch.float64)",1200043.4654769134
"tensor(473071.7036, dtype=torch.float64)",1204810.0242522322
"tensor(500984.0536, dtype=torch.float64)",1203626.9220192656
"tensor(473802.3748, dtype=torch.float64)",1196887.2642174237
"tensor(473729.1154, dtype=torch.float64)",1212032.7240156448
"tensor(479415.5602, dtype=torch.float64)",1218549.781565359
"tensor(467655.2896, dtype=torch.float64)",1210671.2492256856
"tensor(470371.0043, dtype=torch.float64)",1184561.4185655178
"tensor(488314.4193, dtype=torch.float64)",1164893.9092489798
"tensor(476236.0509, dtype=torch.float64)",1192944.9127773817
"tensor(472283.9282, dtype=torch.float64)",1214813.9940604542
"tensor(479675.7088, dtype=torch.float64)",1211730.059780559
"tensor(482720.0177, dtype=torch.float64)",1162340.2829227163
"tensor(478157.7581, dtype=torch.float64)",1166843.6740187588
"tensor(476364.5684, dtype=torch.float64)",1168765.6676103608
"tensor(490254.6486, dtype=torch.float64)",1159416.238607908
"tensor(473602.0299, dtype=torch.float64)",1174426.156389373
"tensor(491004.0756, dtype=torch.float64)",1177129.108973549
"tensor(469519.7346, dtype=torch.float64)",1196284.4969238176
"tensor(483681.0121, dtype=torch.float64)",1190006.448382399
"tensor(462106.1754, dtype=torch.float64)",1200241.6233611915
"tensor(486733.5483, dtype=torch.float64)",1198565.9059164834
"tensor(475465.5376, dtype=torch.float64)",1175704.5932859452
"tensor(469637.1885, dtype=torch.float64)",1173738.5603520197
"tensor(491070.4310, dtype=torch.float64)",1177593.3118603616
"tensor(473926.1156, dtype=torch.float64)",1175269.7734410896
"tensor(474451.8368, dtype=torch.float64)",1161017.8857462036
"tensor(476160.9072, dtype=torch.float64)",1167756.2407324107
"tensor(469643.7586, dtype=torch.float64)",1161865.302743103
"tensor(470530.4137, dtype=torch.float64)",1157367.5295806187
"tensor(465254.5536, dtype=torch.float64)",1158681.9642258857
"tensor(465432.6791, dtype=torch.float64)",1185880.7818669851
"tensor(464629.2429, dtype=torch.float64)",1169009.6399147327
"tensor(466679.7837, dtype=torch.float64)",1145883.7050616574
"tensor(463516.2221, dtype=torch.float64)",1138800.7662871599
"tensor(471031.0693, dtype=torch.float64)",1157115.8607500722
"tensor(450149.7835, dtype=torch.float64)",1169919.8666237905
"tensor(461098.5291, dtype=torch.float64)",1167349.855484949
"tensor(476535.3171, dtype=torch.float64)",1166245.7857146761
"tensor(460864.4388, dtype=torch.float64)",1156593.0847474746
"tensor(474024.9665, dtype=torch.float64)",1173861.7266276453
"tensor(454133.0031, dtype=torch.float64)",1163422.8438165546
"tensor(462009.0708, dtype=torch.float64)",1127408.5416124137
"tensor(474619.4762, dtype=torch.float64)",1128942.3779277937
"tensor(461620.7106, dtype=torch.float64)",1115868.7407106222
"tensor(459686.0545, dtype=torch.float64)",1140406.0368773243
"tensor(464391.2839, dtype=torch.float64)",1152169.4404413204
"tensor(454751.9992, dtype=torch.float64)",1144038.1953513874
"tensor(476729.6865, dtype=torch.float64)",1118506.2738264578
"tensor(480100.5152, dtype=torch.float64)",1137258.6516613967
"tensor(463146.4379, dtype=torch.float64)",1155571.5730581805
"tensor(464050.8022, dtype=torch.float64)",1155096.8189653666
"tensor(455467.5179, dtype=torch.float64)",1147009.1117096804
"tensor(485828.2377, dtype=torch.float64)",1122207.5029919292
"tensor(459679.9530, dtype=torch.float64)",1116493.5889990246
"tensor(495661.1045, dtype=torch.float64)",1111563.4580832282
"tensor(482901.7253, dtype=torch.float64)",1084879.7910926442
"tensor(479621.3472, dtype=torch.float64)",1146664.222597547
"tensor(482591.4391, dtype=torch.float64)",1131853.5883730953
"tensor(481276.7160, dtype=torch.float64)",1111615.7117278527
"tensor(477314.6438, dtype=torch.float64)",1127601.9813295228
"tensor(485844.3594, dtype=torch.float64)",1098054.7418879117
"tensor(482583.6570, dtype=torch.float64)",1085999.837758109
"tensor(496624.1326, dtype=torch.float64)",1050298.8831393144
"tensor(485199.7293, dtype=torch.float64)",1052295.8001026127
"tensor(504285.6391, dtype=torch.float64)",1093596.1816026247
"tensor(498388.4264, dtype=torch.float64)",1078759.0995039477
"tensor(481711.6141, dtype=torch.float64)",1100887.1960446353
"tensor(499939.1506, dtype=torch.float64)",1115933.7232224466
"tensor(474147.2355, dtype=torch.float64)",1083906.133936167
"tensor(495185.1140, dtype=torch.float64)",1119725.3271926374
"tensor(490252.4042, dtype=torch.float64)",1139690.6225170763
"tensor(480417.1336, dtype=torch.float64)",1135068.5245260813
"tensor(488338.6783, dtype=torch.float64)",1128986.7062039203
"tensor(474293.6563, dtype=torch.float64)",1133845.5058784296
"tensor(482699.6032, dtype=torch.float64)",1099389.2304800705
"tensor(479782.7718, dtype=torch.float64)",1101871.509859543
"tensor(483477.7829, dtype=torch.float64)",1111532.0672878213
"tensor(480748.1735, dtype=torch.float64)",1120286.3320027392
"tensor(484876.1663, dtype=torch.float64)",1130953.3057177125
"tensor(475078.9908, dtype=torch.float64)",1132051.3539559552
"tensor(488155.1077, dtype=torch.float64)",1106282.113752033
"tensor(480152.3869, dtype=torch.float64)",1107411.1413802644
"tensor(471745.8669, dtype=torch.float64)",1102076.515727342
"tensor(480191.1807, dtype=torch.float64)",1104624.636257981
"tensor(483380.9515, dtype=torch.float64)",1087845.1776533627
"tensor(489482.2911, dtype=torch.float64)",1086770.5193497145
"tensor(479349.1399, dtype=torch.float64)",1083293.2149135259
"tensor(491573.8307, dtype=torch.float64)",1079917.3510525539
"tensor(490708.4796, dtype=torch.float64)",1056548.3842799189
"tensor(482737.5208, dtype=torch.float64)",1043318.3115508467
"tensor(510136.7957, dtype=torch.float64)",1050160.8077415423
"tensor(483979.4853, dtype=torch.float64)",1026618.3054224807
"tensor(487983.6660, dtype=torch.float64)",1042325.3767877603
"tensor(482120.1024, dtype=torch.float64)",1038233.1472846777
"tensor(487641.4692, dtype=torch.float64)",1030695.4785707416
"tensor(483671.7100, dtype=torch.float64)",1010089.2767843832
"tensor(467119.3140, dtype=torch.float64)",1006229.0001464204
"tensor(487266.7318, dtype=torch.float64)",1013593.8856199442
"tensor(484606.7660, dtype=torch.float64)",1014103.8850938915
"tensor(484715.9990, dtype=torch.float64)",1008438.2211967766
"tensor(478992.7037, dtype=torch.float64)",989497.3028083141
"tensor(495086.4261, dtype=torch.float64)",978409.6449176412
"tensor(472113.8028, dtype=torch.float64)",959276.9294891934
"tensor(493352.1812, dtype=torch.float64)",965620.1423784794
"tensor(498121.7460, dtype=torch.float64)",926888.3713937524
"tensor(491001.9651, dtype=torch.float64)",882702.3065764295
"tensor(492431.4048, dtype=torch.float64)",909306.283492747
"tensor(487626.0494, dtype=torch.float64)",936430.8695864991
"tensor(496348.4044, dtype=torch.float64)",933366.4243499942
"tensor(490922.0216, dtype=torch.float64)",938046.5912245101
"tensor(475781.4039, dtype=torch.float64)",951072.2744829367
"tensor(496967.8716, dtype=torch.float64)",944056.7495125139
"tensor(486227.6431, dtype=torch.float64)",954492.8270091735
"tensor(484542.6938, dtype=torch.float64)",937332.4152029126
"tensor(502071.5658, dtype=torch.float64)",949713.1788417714
"tensor(494003.4914, dtype=torch.float64)",954747.5310615152
"tensor(508752.7602, dtype=torch.float64)",937569.154292384
"tensor(477423.8636, dtype=torch.float64)",928586.7369225846
"tensor(511982.2201, dtype=torch.float64)",922750.4486326304
"tensor(512344.1195, dtype=torch.float64)",934491.3015259927
"tensor(491261.1508, dtype=torch.float64)",937800.0818473956
"tensor(499966.4441, dtype=torch.float64)",922846.9819361707
"tensor(482476.3752, dtype=torch.float64)",897920.6246221366
"tensor(496615.9792, dtype=torch.float64)",899255.668793501
"tensor(507709.8681, dtype=torch.float64)",892784.2952988395
"tensor(497623.0808, dtype=torch.float64)",894390.5909936011
"tensor(509379.9133, dtype=torch.float64)",882597.206892694
"tensor(512212.5904, dtype=torch.float64)",869761.915469222
"tensor(514907.0590, dtype=torch.float64)",850475.6752801843
"tensor(516423.8529, dtype=torch.float64)",833128.7999425147
"tensor(503482.7000, dtype=torch.float64)",793141.2304702917
"tensor(488946.9152, dtype=torch.float64)",789706.9865776309
"tensor(507738.7159, dtype=torch.float64)",799438.6250515042
"tensor(507325.4183, dtype=torch.float64)",783198.2311642115
"tensor(492079.9294, dtype=torch.float64)",804195.3679360228
"tensor(491122.2083, dtype=torch.float64)",806094.2852546782
"tensor(498614.8507, dtype=torch.float64)",795291.0349532568
"tensor(469752.2447, dtype=torch.float64)",799865.8352484428
"tensor(486822.2527, dtype=torch.float64)",785588.541021526
"tensor(494772.7419, dtype=torch.float64)",801428.2250640241
"tensor(512176.2240, dtype=torch.float64)",817086.4702114449
"tensor(496084.6238, dtype=torch.float64)",827542.965424793
"tensor(500200.4391, dtype=torch.float64)",803324.0587864588
"tensor(493623.1917, dtype=torch.float64)",773163.5200012737
"tensor(489209.7482, dtype=torch.float64)",761368.8599927432
"tensor(486685.6318, dtype=torch.float64)",738612.5313368534
"tensor(523109.6757, dtype=torch.float64)",738355.7113357094
"tensor(506092.7164, dtype=torch.float64)",754894.6414445586
"tensor(465228.2487, dtype=torch.float64)",774963.8232281082
"tensor(510225.4601, dtype=torch.float64)",757582.1836888101
"tensor(497208.6146, dtype=torch.float64)",739128.9759530586
"tensor(505462.6780, dtype=torch.float64)",752976.9518748923
"tensor(507211.9300, dtype=torch.float64)",761160.9028155534
"tensor(479527.6379, dtype=torch.float64)",751639.3338925423
"tensor(509635.4830, dtype=torch.float64)",762166.2362277525
"tensor(505741.3233, dtype=torch.float64)",789302.0946725693
"tensor(498819.0083, dtype=torch.float64)",794698.5634376652
"tensor(512718.9286, dtype=torch.float64)",783247.041035913
"tensor(490892.1426, dtype=torch.float64)",783205.4778318309
"tensor(517893.9600, dtype=torch.float64)",812874.2526404861
"tensor(502357.3608, dtype=torch.float64)",803692.2253014365
"tensor(491634.3278, dtype=torch.float64)",796055.4079575295
"tensor(519474.1866, dtype=torch.float64)",783768.2459135151
"tensor(504484.4439, dtype=torch.float64)",777078.2224948311
"tensor(505607.8026, dtype=torch.float64)",770445.0779925874
"tensor(507704.2388, dtype=torch.float64)",767451.4430479998
"tensor(496412.8889, dtype=torch.float64)",760880.5947624929
"tensor(521124.1692, dtype=torch.float64)",742885.2842602344
"tensor(517065.2303, dtype=torch.float64)",747265.0260439955
"tensor(514629.3020, dtype=torch.float64)",739450.6871288598
"tensor(504855.8204, dtype=torch.float64)",768821.9721247082
"tensor(506333.9435, dtype=torch.float64)",765241.7845728479
"tensor(519069.2005, dtype=torch.float64)",770729.9695345459
"tensor(505672.7633, dtype=torch.float64)",767633.2790277129
"tensor(508141.3933, dtype=torch.float64)",753814.2005486471
"tensor(511342.8327, dtype=torch.float64)",730380.5554908393
"tensor(508906.6046, dtype=torch.float64)",742966.332453035
"tensor(503784.4287, dtype=torch.float64)",730345.0074263627
"tensor(511828.4979, dtype=torch.float64)",735673.3254637913
"tensor(486456.7139, dtype=torch.float64)",731955.7283372638
"tensor(527107.3600, dtype=torch.float64)",720797.2474707095
"tensor(507882.2880, dtype=torch.float64)",721916.8701597757
"tensor(481771.6997, dtype=torch.float64)",721566.3992021875
"tensor(519714.4177, dtype=torch.float64)",718621.7413308594
"tensor(497567.9474, dtype=torch.float64)",685611.5096751883
"tensor(496790.9550, dtype=torch.float64)",699505.6890894999
"tensor(512964.0022, dtype=torch.float64)",694910.0719363485
"tensor(495516.9230, dtype=torch.float64)",699302.7554121157
"tensor(501423.4181, dtype=torch.float64)",698814.9954546741
"tensor(519020.8533, dtype=torch.float64)",697688.626523873
"tensor(493051.9772, dtype=torch.float64)",710700.0272505254
"tensor(495115.1874, dtype=torch.float64)",731779.6226654284
"tensor(523730.3473, dtype=torch.float64)",721075.1089926864
"tensor(506731.3748, dtype=torch.float64)",700088.74180983
"tensor(502993.4738, dtype=torch.float64)",700736.9384867679
"tensor(520838.7694, dtype=torch.float64)",697688.9970603732
"tensor(510647.8085, dtype=torch.float64)",689366.2548577375
"tensor(487682.4536, dtype=torch.float64)",669612.3819034396
"tensor(504120.7130, dtype=torch.float64)",670588.2126193957
"tensor(481423.0154, dtype=torch.float64)",646815.2683640523
"tensor(518770.9294, dtype=torch.float64)",635838.7645140366
"tensor(489035.5185, dtype=torch.float64)",607453.3479923455
"tensor(489362.1112, dtype=torch.float64)",583727.7442291909
"tensor(486889.0553, dtype=torch.float64)",598249.9181123842
"tensor(508716.9729, dtype=torch.float64)",593743.8733619916
"tensor(501527.6106, dtype=torch.float64)",620892.543296616
"tensor(485845.7307, dtype=torch.float64)",647385.7952972566
"tensor(492941.4656, dtype=torch.float64)",650822.545036715
"tensor(504435.7498, dtype=torch.float64)",627037.8059149443
"tensor(522938.2861, dtype=torch.float64)",624374.6931753659
"tensor(511968.3067, dtype=torch.float64)",616052.882790044
"tensor(504701.0762, dtype=torch.float64)",606847.8788385048
"tensor(485595.6685, dtype=torch.float64)",612665.3784497839
"tensor(506534.6826, dtype=torch.float64)",589165.4658332849
"tensor(489534.9293, dtype=torch.float64)",594615.43043304
"tensor(490540.4872, dtype=torch.float64)",612340.1665169894
"tensor(511225.0670, dtype=torch.float64)",630638.1415271726
"tensor(484489.3311, dtype=torch.float64)",621517.0983071112
"tensor(503579.2240, dtype=torch.float64)",598129.965204925
"tensor(509956.0244, dtype=torch.float64)",601288.3678792741
"tensor(489213.9925, dtype=torch.float64)",592975.0939890088
"tensor(498762.8982, dtype=torch.float64)",596319.6486493051
"tensor(499932.9232, dtype=torch.float64)",630786.756419396
"tensor(496581.4784, dtype=torch.float64)",626284.1797333022
"tensor(485098.2982, dtype=torch.float64)",637342.870565687
"tensor(503077.4785, dtype=torch.float64)",629354.2848182198
"tensor(482768.5888, dtype=torch.float64)",630079.5203992715
"tensor(513716.7682, dtype=torch.float64)",639200.3179796824
"tensor(489804.5409, dtype=torch.float64)",631524.6097521891
"tensor(491128.4663, dtype=torch.float64)",624721.7364967857
"tensor(492366.5313, dtype=torch.float64)",639924.6757000512
"tensor(483371.7700, dtype=torch.float64)",646453.4333758086
"tensor(504469.8252, dtype=torch.float64)",645628.1003102588
"tensor(503917.4693, dtype=torch.float64)",632242.2111435562
"tensor(474726.8522, dtype=torch.float64)",669668.8944787753
"tensor(489180.6363, dtype=torch.float64)",680059.6240586742
"tensor(500670.7025, dtype=torch.float64)",667347.5933206251
"tensor(504992.4183, dtype=torch.float64)",670963.3142669618
"tensor(498171.4632, dtype=torch.float64)",655418.9444733433
"tensor(492154.9336, dtype=torch.float64)",646958.2288411324
"tensor(510451.1815, dtype=torch.float64)",653346.7754402906
"tensor(501835.9471, dtype=torch.float64)",646217.8162138349
"tensor(499578.7213, dtype=torch.float64)",647310.0198366856
"tensor(504793.2522, dtype=torch.float64)",640732.2364302893
"tensor(499789.2896, dtype=torch.float64)",653647.6800196742
"tensor(498062.3446, dtype=torch.float64)",653196.8524376833
"tensor(481812.4873, dtype=torch.float64)",656950.54508994
"tensor(488407.7999, dtype=torch.float64)",639459.4626228488
"tensor(495196.3690, dtype=torch.float64)",621360.5976819238
"tensor(489489.1720, dtype=torch.float64)",651658.9522549795
"tensor(501252.7957, dtype=torch.float64)",658480.6446867759
"tensor(502646.0580, dtype=torch.float64)",668259.312978136
"tensor(478605.9024, dtype=torch.float64)",660608.4608714024
"tensor(506229.2583, dtype=torch.float64)",657029.9930616643
"tensor(508638.1770, dtype=torch.float64)",661320.0164438821
"tensor(489359.7483, dtype=torch.float64)",660508.3675436386
"tensor(486399.7855, dtype=torch.float64)",646691.7210350865
"tensor(488204.2569, dtype=torch.float64)",667038.2231307619
"tensor(486210.6812, dtype=torch.float64)",680133.7737515353
"tensor(482111.7753, dtype=torch.float64)",669368.8676039313
"tensor(488828.0193, dtype=torch.float64)",636700.1395886632
"tensor(495256.1162, dtype=torch.float64)",636752.9819231876
"tensor(478077.3241, dtype=torch.float64)",618888.3697505458
"tensor(499744.7620, dtype=torch.float64)",649077.0078093352
"tensor(506777.4243, dtype=torch.float64)",638597.200364844
"tensor(479662.0890, dtype=torch.float64)",641809.7619516874
"tensor(487328.8609, dtype=torch.float64)",635740.9410011106
"tensor(484354.2796, dtype=torch.float64)",632577.6821859773
"tensor(510622.6469, dtype=torch.float64)",639232.0875898425
"tensor(505853.7320, dtype=torch.float64)",626742.7251852303
"tensor(495931.1716, dtype=torch.float64)",640916.8237838096
"tensor(496348.1390, dtype=torch.float64)",632237.7962801437
"tensor(496162.6001, dtype=torch.float64)",641518.1668426135
"tensor(500524.0015, dtype=torch.float64)",662074.3360118454
"tensor(487205.5844, dtype=torch.float64)",663378.0562097692
"tensor(464443.5788, dtype=torch.float64)",683421.6084034797
"tensor(495685.6956, dtype=torch.float64)",689661.0596269734
"tensor(493823.8903, dtype=torch.float64)",687257.9955283292
"tensor(478367.8560, dtype=torch.float64)",704624.0653851817
"tensor(495949.8419, dtype=torch.float64)",704725.6899205825
"tensor(466212.4195, dtype=torch.float64)",702218.4691018984
"tensor(481200.6778, dtype=torch.float64)",685545.7870273172
"tensor(495346.3141, dtype=torch.float64)",681981.1053359618
"tensor(478294.7006, dtype=torch.float64)",701442.0482557841
"tensor(484255.2341, dtype=torch.float64)",717321.4643868909
"tensor(483356.5690, dtype=torch.float64)",711562.2265327338
"tensor(507641.5772, dtype=torch.float64)",695524.9167896006
"tensor(493952.5022, dtype=torch.float64)",698602.7746184482
"tensor(489027.6823, dtype=torch.float64)",696089.7360729282
"tensor(499068.2009, dtype=torch.float64)",681815.358257359
"tensor(485846.7955, dtype=torch.float64)",685109.7097890789
"tensor(478875.8871, dtype=torch.float64)",721662.081890362
"tensor(492107.5119, dtype=torch.float64)",713562.9596832528
"tensor(476586.6198, dtype=torch.float64)",723808.5998048629
"tensor(484098.3839, dtype=torch.float64)",721632.2937942918
"tensor(484204.2535, dtype=torch.float64)",734212.047550802
"tensor(485611.3896, dtype=torch.float64)",720726.8980725985
"tensor(492098.4659, dtype=torch.float64)",708281.2560796865
"tensor(504078.7537, dtype=torch.float64)",717844.3082537391
"tensor(488804.9922, dtype=torch.float64)",728485.2963696627
"tensor(489417.1627, dtype=torch.float64)",712008.453536348
"tensor(491436.5309, dtype=torch.float64)",697866.9973327667
"tensor(507411.7286, dtype=torch.float64)",706803.1655392664
"tensor(468132.3742, dtype=torch.float64)",712715.2553936506
"tensor(494122.8545, dtype=torch.float64)",714190.4641672953
"tensor(480932.6874, dtype=torch.float64)",702453.3608265192
"tensor(499642.6898, dtype=torch.float64)",712163.2194652412
"tensor(491940.2902, dtype=torch.float64)",717578.8836843999
"tensor(496311.7730, dtype=torch.float64)",698499.6862027674
"tensor(486957.1655, dtype=torch.float64)",696476.2111947003
"tensor(513565.2242, dtype=torch.float64)",686492.6204195087
"tensor(513676.9141, dtype=torch.float64)",682244.5037196876
"tensor(490980.2791, dtype=torch.float64)",701022.5962705098
"tensor(511111.1350, dtype=torch.float64)",732298.4155371948
"tensor(511647.7074, dtype=torch.float64)",730092.0292582584
"tensor(513444.7008, dtype=torch.float64)",720784.1437466175
"tensor(546761.2431, dtype=torch.float64)",667809.2539728342
"tensor(520773.0668, dtype=torch.float64)",662196.4110260847
"tensor(533443.3045, dtype=torch.float64)",650032.5097796522
"tensor(511718.4896, dtype=torch.float64)",653617.2087248104
"tensor(526207.0560, dtype=torch.float64)",654886.5661426056
"tensor(510033.4736, dtype=torch.float64)",632334.5930697068
"tensor(524439.4162, dtype=torch.float64)",613996.8771649887
"tensor(520122.7874, dtype=torch.float64)",618782.720005212
"tensor(525079.0659, dtype=torch.float64)",623819.6458212772
"tensor(517543.1010, dtype=torch.float64)",592919.8238427986
"tensor(523892.7376, dtype=torch.float64)",610367.8197074109
"tensor(524461.9088, dtype=torch.float64)",601385.2070838473
"tensor(513016.8659, dtype=torch.float64)",592590.0392147985
"tensor(512635.0055, dtype=torch.float64)",576580.252511972
"tensor(542589.5874, dtype=torch.float64)",579923.5990669106
"tensor(514584.3635, dtype=torch.float64)",602883.4887402758
"tensor(496181.9870, dtype=torch.float64)",611956.3397752905
"tensor(525046.0858, dtype=torch.float64)",607481.5286370707
"tensor(507027.6779, dtype=torch.float64)",608022.3315715464
"tensor(510645.1318, dtype=torch.float64)",591399.4940686024
"tensor(511901.0300, dtype=torch.float64)",619813.6601663942
"tensor(507992.9856, dtype=torch.float64)",627409.6279881537
"tensor(513101.3607, dtype=torch.float64)",631181.3037715724
"tensor(522565.7093, dtype=torch.float64)",628384.2246033374
"tensor(503509.0392, dtype=torch.float64)",650670.6926724152
"tensor(517059.8377, dtype=torch.float64)",657357.6708059286
"tensor(501547.1798, dtype=torch.float64)",644932.4105698011
"tensor(509818.8396, dtype=torch.float64)",652514.9087983128
"tensor(502900.3484, dtype=torch.float64)",648698.6155135416
"tensor(491897.7848, dtype=torch.float64)",644725.5220332649
"tensor(501425.3959, dtype=torch.float64)",654766.7081844397
"tensor(500735.2959, dtype=torch.float64)",657300.1112493393
"tensor(484513.8615, dtype=torch.float64)",662303.6874704383
"tensor(518266.6269, dtype=torch.float64)",665718.9564666584
"tensor(502765.3550, dtype=torch.float64)",679114.2934927724
"tensor(497180.3713, dtype=torch.float64)",667604.605899248
"tensor(521922.7501, dtype=torch.float64)",674628.9156335297
"tensor(506274.7284, dtype=torch.float64)",686715.6144802929
"tensor(510766.9184, dtype=torch.float64)",708761.4341715194
"tensor(491043.2212, dtype=torch.float64)",699916.2552128015
"tensor(500264.5950, dtype=torch.float64)",705939.3247063261
"tensor(488567.4591, dtype=torch.float64)",736005.0858731711
"tensor(487337.1963, dtype=torch.float64)",731460.6520520084
"tensor(473802.7745, dtype=torch.float64)",698801.1879288049
"tensor(471695.7117, dtype=torch.float64)",718813.383397676
"tensor(494444.8983, dtype=torch.float64)",705636.6398682633
"tensor(495827.3637, dtype=torch.float64)",690288.922888398
"tensor(490537.1371, dtype=torch.float64)",680435.6299090423
"tensor(478910.7464, dtype=torch.float64)",683519.6249199372
"tensor(472535.1234, dtype=torch.float64)",692744.0056754628
"tensor(492481.6616, dtype=torch.float64)",697065.5798350096
"tensor(475831.2898, dtype=torch.float64)",671189.3287558549
"tensor(478718.7562, dtype=torch.float64)",672997.8145567375
"tensor(472235.9354, dtype=torch.float64)",672738.2615597517
"tensor(492919.0749, dtype=torch.float64)",668876.1322505894
"tensor(474248.4926, dtype=torch.float64)",657708.8297693597
"tensor(486808.9378, dtype=torch.float64)",657112.8804039772
"tensor(473472.6030, dtype=torch.float64)",664715.8155244993
"tensor(474421.9668, dtype=torch.float64)",704034.4349484005
"tensor(492748.7856, dtype=torch.float64)",705678.5358003397
"tensor(481013.4608, dtype=torch.float64)",709935.064196964
"tensor(491019.5506, dtype=torch.float64)",706388.98348326
"tensor(505018.0932, dtype=torch.float64)",702456.3067332152
"tensor(469423.5190, dtype=torch.float64)",715481.8367556297
"tensor(478987.4623, dtype=torch.float64)",725311.5909633937
"tensor(476685.3660, dtype=torch.float64)",732374.4929896288
"tensor(460820.9723, dtype=torch.float64)",769775.1651883329
"tensor(446072.7627, dtype=torch.float64)",771965.8448981898
"tensor(447184.4933, dtype=torch.float64)",769850.0883132285
"tensor(466141.0084, dtype=torch.float64)",776640.7847121535
"tensor(452883.8686, dtype=torch.float64)",754710.7039670642
"tensor(450322.9431, dtype=torch.float64)",741126.7885979897
"tensor(452100.6539, dtype=torch.float64)",736304.1854550639
"tensor(467882.1258, dtype=torch.float64)",724214.4648973874
"tensor(452047.2905, dtype=torch.float64)",736561.200693507
"tensor(455207.6553, dtype=torch.float64)",723920.7474327747
"tensor(447164.8004, dtype=torch.float64)",731711.0481356016
"tensor(449036.3532, dtype=torch.float64)",717501.8009642191
"tensor(455449.3668, dtype=torch.float64)",753244.9682010632
"tensor(461846.4462, dtype=torch.float64)",788681.6537314286
"tensor(416910.4228, dtype=torch.float64)",812648.8653715344
"tensor(441022.3180, dtype=torch.float64)",829893.8519597135
"tensor(431046.9895, dtype=torch.float64)",792295.9526094266
"tensor(451323.5946, dtype=torch.float64)",774438.648700608
"tensor(453297.5787, dtype=torch.float64)",754386.9353353959
"tensor(447542.6685, dtype=torch.float64)",776580.7606341022
"tensor(447771.0323, dtype=torch.float64)",805519.8386559244
"tensor(429066.3780, dtype=torch.float64)",801581.4849722041
"tensor(443409.9792, dtype=torch.float64)",797276.9800242122
"tensor(438177.9181, dtype=torch.float64)",802781.5101399685
"tensor(449157.1657, dtype=torch.float64)",794635.1798208157
"tensor(448881.1405, dtype=torch.float64)",816925.7231656356
"tensor(462022.9922, dtype=torch.float64)",803048.181933232
"tensor(467085.9188, dtype=torch.float64)",800991.7011543215
"tensor(437847.9876, dtype=torch.float64)",795955.6212642682
"tensor(449051.1725, dtype=torch.float64)",768090.9997974923
"tensor(445439.7619, dtype=torch.float64)",782848.5256311498
"tensor(437247.5149, dtype=torch.float64)",787657.4878947854
"tensor(450705.0238, dtype=torch.float64)",786248.1885243185
"tensor(451038.7836, dtype=torch.float64)",798644.1092351305
"tensor(445606.9641, dtype=torch.float64)",794009.551258707
"tensor(429721.9003, dtype=torch.float64)",777380.198860939
"tensor(434284.6515, dtype=torch.float64)",789162.1956186219
"tensor(424992.8536, dtype=torch.float64)",802751.1511663025
"tensor(438795.6493, dtype=torch.float64)",784784.6122824361
"tensor(441693.2538, dtype=torch.float64)",792896.0641958786
"tensor(430609.3291, dtype=torch.float64)",774106.2326004278
"tensor(426178.9539, dtype=torch.float64)",790349.6394259646
"tensor(447150.3963, dtype=torch.float64)",763286.0505184447
"tensor(434368.4069, dtype=torch.float64)",762771.3237630028
"tensor(441811.8069, dtype=torch.float64)",762759.4486554738
"tensor(437641.2684, dtype=torch.float64)",785033.4992819019
"tensor(430709.0511, dtype=torch.float64)",769747.8075005519
"tensor(427889.8702, dtype=torch.float64)",764291.7107797451
"tensor(440441.2567, dtype=torch.float64)",751350.9709486495
