SCR,Realized_Delta_BOF
"tensor(998999.8791, dtype=torch.float64)",994549.1094165952
"tensor(999857.4441, dtype=torch.float64)",994548.6397612689
"tensor(999198.7523, dtype=torch.float64)",994548.1977329353
"tensor(999491.0757, dtype=torch.float64)",994577.7592580641
"tensor(999112.9331, dtype=torch.float64)",994577.4829822059
"tensor(999069.6027, dtype=torch.float64)",994545.7112734187
"tensor(999797.6151, dtype=torch.float64)",994545.1587396127
"tensor(999229.8798, dtype=torch.float64)",994544.2746859909
"tensor(999366.8794, dtype=torch.float64)",994574.2505192726
"tensor(999063.0377, dtype=torch.float64)",994573.8361070028
"tensor(999149.6391, dtype=torch.float64)",994542.0921413049
"tensor(999741.8903, dtype=torch.float64)",994541.6501158569
"tensor(999193.0512, dtype=torch.float64)",994541.2080906045
"tensor(999285.0740, dtype=torch.float64)",994571.3219735327
"tensor(999053.8879, dtype=torch.float64)",994570.907562472
"tensor(999170.0209, dtype=torch.float64)",994539.0531789126
"tensor(999856.4240, dtype=torch.float64)",994538.3625164119
"tensor(998999.9434, dtype=torch.float64)",994537.9481190861
"tensor(999301.7657, dtype=torch.float64)",994567.9790188265
"tensor(999004.8149, dtype=torch.float64)",994567.4817272532
"tensor(999220.6848, dtype=torch.float64)",994535.7655907841
"tensor(999732.2385, dtype=torch.float64)",994535.2959417199
"tensor(999002.7836, dtype=torch.float64)",994534.8262928635
"tensor(999214.9461, dtype=torch.float64)",994565.022864271
"tensor(998953.9353, dtype=torch.float64)",994564.5808286062
"tensor(999090.9861, dtype=torch.float64)",994532.8647820018
"tensor(999575.7153, dtype=torch.float64)",994532.5608923004
"tensor(998862.6412, dtype=torch.float64)",994532.0912447486
"tensor(999238.4678, dtype=torch.float64)",994562.177224464
"tensor(998856.2375, dtype=torch.float64)",994561.6246814637
"tensor(998981.4523, dtype=torch.float64)",994530.0468656875
"tensor(999452.7517, dtype=torch.float64)",994529.577219284
"tensor(998674.3039, dtype=torch.float64)",994529.1075731036
"tensor(999104.3082, dtype=torch.float64)",994559.3868571601
"tensor(998786.6841, dtype=torch.float64)",994558.917196915
"tensor(998898.5626, dtype=torch.float64)",994527.0908235606
"tensor(999184.8317, dtype=torch.float64)",994526.6764309189
"tensor(998529.0350, dtype=torch.float64)",994526.1791599968
"tensor(998900.5823, dtype=torch.float64)",994556.3202173715
"tensor(998628.7635, dtype=torch.float64)",994555.905812527
"tensor(998695.1452, dtype=torch.float64)",994524.0242807003
"tensor(999016.7334, dtype=torch.float64)",994523.6098893243
"tensor(998332.6669, dtype=torch.float64)",994523.250750272
"tensor(998683.4756, dtype=torch.float64)",994553.3364625492
"tensor(998556.9640, dtype=torch.float64)",994552.949685867
"tensor(998509.1424, dtype=torch.float64)",994521.178755499
"tensor(998725.7218, dtype=torch.float64)",994520.7643653204
"tensor(998155.7965, dtype=torch.float64)",994520.4328533158
"tensor(998462.6084, dtype=torch.float64)",994550.850015083
"tensor(998334.0229, dtype=torch.float64)",994550.4079856819
"tensor(998301.9680, dtype=torch.float64)",994518.6647624514
"tensor(998555.2579, dtype=torch.float64)",994518.1398695672
"tensor(997877.4296, dtype=torch.float64)",994517.6702288003
"tensor(997991.7749, dtype=torch.float64)",994517.2558400604
"tensor(997862.6841, dtype=torch.float64)",994516.8690773973
"tensor(998212.0541, dtype=torch.float64)",994484.9887969348
"tensor(998303.7518, dtype=torch.float64)",994515.2667402815
"tensor(997682.1839, dtype=torch.float64)",994514.7694750372
"tensor(997588.0297, dtype=torch.float64)",994514.3827133203
"tensor(997738.2182, dtype=torch.float64)",994513.9130743137
"tensor(998250.4073, dtype=torch.float64)",994481.8395088224
"tensor(998111.5981, dtype=torch.float64)",994511.8963425868
"tensor(997701.0509, dtype=torch.float64)",994511.3162017511
"tensor(997473.1934, dtype=torch.float64)",994510.874189957
"tensor(997614.0656, dtype=torch.float64)",994510.3769268814
"tensor(998089.2282, dtype=torch.float64)",994478.7731107783
"tensor(997974.9128, dtype=torch.float64)",994508.9956135075
"tensor(997650.0352, dtype=torch.float64)",994508.719356742
"tensor(997405.6029, dtype=torch.float64)",994508.7193567422
"tensor(997599.7855, dtype=torch.float64)",994508.4154743678
"tensor(998077.0747, dtype=torch.float64)",994476.4249604826
"tensor(998008.3226, dtype=torch.float64)",994506.5921406059
"tensor(997811.7779, dtype=torch.float64)",994506.1501308489
"tensor(997352.9511, dtype=torch.float64)",994505.4594909298
"tensor(997591.0262, dtype=torch.float64)",994504.962230562
"tensor(998086.4458, dtype=torch.float64)",994473.0823317848
"tensor(997991.9437, dtype=torch.float64)",994503.4427917488
"tensor(997882.9137, dtype=torch.float64)",994503.0560344481
"tensor(997412.4951, dtype=torch.float64)",994502.7245283086
"tensor(997569.4514, dtype=torch.float64)",994502.3930222805
"tensor(998090.8406, dtype=torch.float64)",994470.4303293889
"tensor(998070.5728, dtype=torch.float64)",994500.7354498962
"tensor(997967.3613, dtype=torch.float64)",994500.2934427798
"tensor(997447.2676, dtype=torch.float64)",994499.7961850092
"tensor(997383.1107, dtype=torch.float64)",994499.2989274582
"tensor(998105.9522, dtype=torch.float64)",994467.0048291506
"tensor(998163.4574, dtype=torch.float64)",994496.923087786
"tensor(998148.1345, dtype=torch.float64)",994496.4534570123
"tensor(997370.9711, dtype=torch.float64)",994495.9562011186
"tensor(997353.7645, dtype=torch.float64)",994495.4865708279
"tensor(998274.3050, dtype=torch.float64)",994463.5517216558
"tensor(998175.7022, dtype=torch.float64)",994493.8013870672
"tensor(998214.3216, dtype=torch.float64)",994493.2488820247
"tensor(997363.9840, dtype=torch.float64)",994492.8345034142
"tensor(997128.3353, dtype=torch.float64)",994492.226748406
"tensor(998331.7570, dtype=torch.float64)",994459.6566231445
