Realized_Delta_BOF,SCR_Values
-111720.81908091100,-163818.20901402300
-116567.65819834700,-163926.6323854300
-127635.3810920320,-162588.3846793790
-126496.03603754700,-163129.60357924200
-118468.09286968700,-163558.33147623800
-118532.83026863000,-163488.1497663360
-112989.93329472500,-163055.83978125200
-106182.24412317400,-163961.67821685100
-113512.25066622000,-164415.90842702500
-108734.14090199500,-165775.66258083300
-106233.9319630280,-164752.94776913400
-103523.71698744200,-165968.9874965700
-98739.206634779,-165000.00176528100
-106421.34196217700,-164873.1232574850
-108432.25280689700,-164707.92735999100
-112868.60337602900,-165335.6204365800
-110303.85764884100,-165477.5705662990
-115244.87484225100,-165518.1101645100
-110896.71755076100,-165676.3389517340
-109515.48495975100,-165712.7628495390
-111926.28682355900,-165857.30494924000
-117625.63352537100,-165821.32489411800
-115703.71855994,-164947.81679676000
-112339.099875569,-165002.51774545900
-106866.63650517600,-164964.81688740900
-104698.94445643700,-164989.58397527000
-109563.51048771400,-164874.34851156100
-103366.83099298900,-165366.59934652100
-95829.76981508480,-166134.43609270700
-97323.97739438210,-166231.240539547
-98116.89043388090,-166309.47430546700
-91376.9425288596,-166465.87546005200
-91245.42445864100,-166509.3051585390
-93902.12069705510,-166437.62650985500
-90368.98692888600,-166376.1726204200
-89048.06937285180,-166713.0169117680
-91051.92559784030,-166567.93105026800
-87883.2124479533,-168522.8960333270
-81171.28527781400,-168447.82498841700
-82241.86644927590,-168543.6902267460
-82583.68112658510,-168291.17090308800
-82678.6333709046,-168746.33079930500
-75844.67971761840,-168691.49045072800
-71085.44217962820,-169267.13399761700
-69413.71892128860,-169579.58239497100
-70166.25452606030,-169335.94492416000
-69965.0583901148,-169270.27696905500
-65050.16410288300,-170032.3460489880
-58415.81166112710,-171982.26915269200
-48362.9493443782,-174779.7300368620
-49936.69210931520,-174666.86116512300
-54339.021697624900,-174551.33620862100
-58898.40745002500,-174179.76267837900
-64353.54660393930,-171408.858876436
-64094.14729081040,-170271.19602806500
-64300.21482587110,-169803.9162370120
-59446.01973380910,-169856.9378368060
-58110.57041817750,-169946.32939066300
-60015.37124576680,-169975.60753522800
-63831.01850181210,-170637.82597095100
-63817.832686179400,-170673.12614404300
-66464.66578011410,-171365.28254205300
-66676.88774961060,-170020.9413924230
-70127.1946122502,-169848.35512780900
-66234.85961196500,-169720.7243659480
-59900.95331057760,-170120.1797786000
-51852.83282666670,-170332.8962014810
-53712.43649886370,-170489.7145814930
-47994.00472224880,-170789.9625123460
-50138.13196909280,-170836.90166068300
-52859.05601281350,-170584.8832747300
-45631.72719911000,-170034.50188011400
-36057.49793614490,-170162.4499247510
-27845.839286313400,-171995.58038712700
-10138.88530047200,-173689.27455826400
-3480.883059577320,-175233.70801518500
-10530.543780600500,-174977.16586324400
-4349.724064840350,-173860.6503784750
-6689.527117042450,-173538.26804808700
-7708.459981067570,-173662.05127298300
-12270.087173835300,-173854.20597228800
-14726.279373198600,-173545.8796866860
-21341.000992257800,-172815.9380309660
-27358.723864472600,-173176.58167667000
-20451.070530631300,-173028.6657318130
-19693.668468423700,-173298.00018921600
-17482.81117347590,-169553.24192850000
-16570.48085173590,-169704.6627710190
-22807.693244264700,-169600.01148200100
-18503.87114919890,-169745.71844918100
-36277.51375185900,-169144.7128963240
-40859.294324897700,-169170.53060486900
-43493.449504941900,-169739.09829931300
-39315.38920696760,-169961.13887725200
-35178.51764672810,-169023.39441641200
-34336.97957156530,-168386.76136500800
-33621.37300030830,-169051.5424250480
-30332.194325011200,-168753.6220987500
-30518.678665822400,-168518.34953243200
-24183.721778024300,-168776.8689947690
-30706.175734684300,-170965.616713662
-31904.33299594940,-169530.4468109160
-34725.09732328950,-169107.07897522900
-41852.15756935180,-170191.39242158100
-42033.254731077,-170318.3610176650
-43481.68803521000,-168883.7232969900
-46780.40257590860,-171716.09744564000
-46357.361496958400,-171578.04261571100
-47327.275915022500,-171771.1855202810
-52985.26697827860,-171753.65812417800
-57052.284534735600,-171612.35413013600
-50829.18293322040,-171771.50296580900
-53421.48543618180,-171657.70379716700
-45849.346687855300,-170019.55005213100
-53220.85984379230,-170341.52948893600
-50803.21232477060,-168432.94377754300
-59627.5242799609,-170234.10709230600
-64052.74428641960,-170062.54853516500
-65384.14098253790,-170330.0358807220
-58803.07101079360,-170911.90053183100
-64163.92799057260,-170856.84278583200
-60926.09192412100,-170983.72584351900
-63171.7010659487,-169634.2676444780
-64671.12863984410,-170909.41256426300
-46683.774696184900,-170946.8838245840
-43658.31001269520,-173279.48801240300
-40225.075246838700,-173558.01287582100
-34450.75446972760,-173543.1516574220
-23288.369047872400,-174873.1268169940
-26780.548729689100,-174711.28832728300
-21336.51643970180,-175390.55547557100
-21778.5607169749,-175500.91586500400
-26137.832083021200,-175296.2208460080
-25746.824456789400,-176649.27579592000
-30551.059352139900,-174943.05734387200
-34749.15603350290,-174363.521146353
-23296.160409010700,-174347.80810359700
-22664.123139309100,-174375.55223157800
-19793.624098638100,-174599.00399907500
-16075.525406648500,-174861.89291932200
-9449.813949584380,-174867.45907858700
-5054.30708461802,-175021.57750229900
-10612.264190797700,-174931.27611789600
-2280.907929951330,-175899.96572099000
5912.178841741410,-176488.08379228700
8885.373441736560,-178874.7531767770
17394.049603587500,-179393.33758435
6660.302529335020,-178984.20806553400
12316.83437479790,-180491.23385768700
6838.951891555570,-180344.00161942400
-9816.809996994210,-180303.7889341060
-11270.768082779100,-179121.03316198600
-6783.338858518870,-180176.8171207370
-11989.880381432000,-180248.36642360500
-821.2592749414030,-180042.52349901300
4723.284274763540,-180332.878082424
9239.86734456534,-180689.18622261800
17342.31878320770,-180872.56143081800
18975.16855014760,-180760.46326509500
25686.438460523300,-180593.08602667100
12972.721850361700,-181284.37600381000
9776.197595467210,-181169.35164675500
15235.793315319600,-181565.93192379400
13104.586401068400,-181692.7378901930
6404.46535339742,-181703.2618051180
-4199.8661984563800,-180673.78417259500
-17952.619093410200,-181287.86129626800
-18845.78020674880,-181249.86809083300
-22191.342413924100,-181084.40334163600
-28353.987996982300,-181206.5965084370
-24977.46749405910,-181256.83195257300
-28479.94883163160,-181203.26978341300
-22570.925124568600,-181614.8212219960
-12196.721222929700,-181889.3770436900
-6928.675847025590,-181508.0243873660
2759.748190489710,-181509.9479925730
5373.104714239020,-181401.9299485870
527.1342273998310,-181363.05925628700
-16653.375075533100,-179742.93691159400
-11442.835070757400,-180097.7123757690
-11382.044413620800,-180283.23655947100
-16538.57459007770,-180130.10668890400
-16962.480149554900,-179850.2740339530
-2662.8421396556100,-179924.97870958300
-7428.368362313950,-179870.51725901900
-7451.100373378610,-179807.29711813600
-8374.12281918968,-179773.95633175300
-11020.873358800400,-179634.91017607700
-15762.323205748200,-179658.70131785400
-8741.914261852510,-179691.59374902000
-6720.030865197190,-180185.8139444860
-9173.56136804982,-180084.37191467100
-9668.472734093080,-179786.68839251300
-14163.09955104070,-179521.7974796230
-9235.244667129010,-179418.40412470500
-5136.844282525360,-179595.60863323600
3360.1434103430900,-179582.81292160800
2396.8373508421900,-179532.65061362800
8575.806606633820,-179572.41259182900
15406.027263478000,-179819.0414111690
15213.822901911200,-180163.79373250500
7659.1783600397200,-180041.3781554120
9907.435786444110,-180106.8609520160
23255.681831328300,-181679.5031508450
39319.99220945630,-182537.7931927480
50774.208196783900,-182747.41030448300
60981.56121754590,-182439.3245808690
53214.76795213240,-183131.474660725
60389.67258264780,-182562.7221918050
62362.458556756100,-182661.31870347200
69005.14233632110,-183190.25664932200
71881.09151263280,-183329.97872686500
70921.12760424250,-183228.92818457100
74215.81803889930,-183519.45922213400
62709.37095793870,-184353.1717105460
63975.044375079000,-184505.89165519700
52361.57751765600,-183204.4775268990
47743.94251303620,-182607.30250121900
48187.21036968000,-183322.18012270600
42260.60200349560,-183194.13894975500
35849.883093032100,-182232.7705944350
35907.07033782880,-182248.72582078000
34387.42976235670,-182212.6255778620
34978.53454126310,-182082.4957902430
30791.613553837800,-181828.2669102040
33355.10542882400,-182351.36795242700
29920.916159080500,-183023.56486980600
29365.43294901300,-183012.32350323700
29176.488418640300,-182926.0179489240
33179.019424346300,-182973.47697942700
30047.91457988350,-182709.71136920700
30235.031937136700,-182743.24697784800
41003.20296835490,-183059.26931719700
38417.69387125860,-182981.8153307000
42091.1185326071,-184205.68987832700
23016.391160457400,-182291.91251616300
33245.45071873590,-182965.83155538300
40164.29438694610,-183560.10044778900
35510.04735887350,-183472.57110016600
33942.08772203120,-183592.75866634300
37011.57704225820,-184022.06367870500
40545.13480873510,-185093.92044815300
36475.712184018100,-185022.8987198400
36873.1380079356,-185123.84380064600
41304.71091128840,-184524.03737363800
39015.3857907441,-184685.11803040100
42145.40006928790,-184667.80506517900
46055.724297642500,-184688.52927864600
53261.734367419600,-185908.6941975390
52806.78149626920,-185889.91077106300
47911.9807285351,-185758.0299457380
50942.043161112800,-186085.78207585300
55170.47091497730,-188248.82105758800
59322.58312222470,-188342.59983285600
63211.63158395180,-188590.43768844300
61466.785109379100,-188594.05747878700
53528.30240012120,-188481.46121652200
55998.541125902900,-188435.86304815400
62165.42620462390,-188533.44602306600
59584.79040931560,-188533.16714999400
67134.95622411320,-189862.64534806700
68396.750247158,-185571.28107843900
69351.5001269572,-185574.23558083400
73365.46408203410,-185927.47924390100
63365.02487532150,-186088.8410121000
66596.412642312,-186509.01827975100
64269.74270299690,-186118.34098782900
60721.192655506200,-186129.49128759700
59694.54192694450,-186346.00238731400
65629.20538453480,-185242.9006970480
64727.382701951900,-182924.79715578800
65239.86294173590,-185533.16321860400
72358.03712066650,-186664.98146825300
81488.03229174660,-186986.67046827900
73872.74009807860,-187046.14868965600
72407.79942358330,-186934.7583968510
69084.84106958400,-186718.16631231700
66299.21812804920,-186638.6626129820
59900.762469347900,-186774.73366643700
57637.96207941750,-186719.1726127340
56008.26926336720,-185876.44775812400
57516.1748204747,-185383.7695554210
59025.16825526880,-183789.4248119030
60979.71800760050,-182685.6017412330
56208.411216093000,-182815.12433041200
55770.49991635940,-182879.80009107500
57761.95605591280,-182841.06183251200
54354.28351439680,-182974.8681986360
48717.54191614830,-182908.53085628300
50201.96423197650,-182994.87301082800
49755.56500529210,-182965.17362796900
46098.06277417110,-182754.0011051520
52994.3104715806,-182901.2433437350
54700.796121325000,-183469.53807580800
42705.91297742100,-184959.87496974500
41519.5244144419,-183900.74141016300
48491.54554314400,-185481.32425500600
52318.161658896700,-186321.62100225700
46346.93817610880,-186773.47052827700
53445.05001999920,-186919.96975519200
60260.32780808020,-186970.94189291100
59704.19199931770,-186885.22974184800
60432.55036553360,-186782.06364045300
61026.78875138130,-186901.73322726600
60341.118521958700,-186902.2707763810
63278.24456545830,-187061.98164807300
61685.94841074730,-186959.3882979900
64689.50113688610,-186219.0757927200
72873.92821424580,-184474.25912673100
72577.08778852700,-184504.85158794700
70138.0598671399,-184529.14013014200
73787.45834884190,-184685.99061487100
76494.69820122510,-184761.22045526700
74640.81642405750,-184742.6234216420
66159.82399790050,-184038.38212694000
63481.78195904140,-183925.27694436200
62403.33457323830,-183827.642641598
58202.08338005540,-183751.8447498910
47389.9572416069,-183698.15814281700
51195.01346730100,-185504.86223455900
52662.54165548790,-185472.40688730500
60575.270653930700,-185647.37627128800
61581.43882852230,-185592.40613835900
62487.49398350930,-185509.8510438630
59282.41030079530,-185435.66061596700
56198.05923435490,-184591.2299683140
55535.98998203550,-184645.68470760600
55304.32872634420,-184133.60366721500
59199.56927745730,-184069.2997490130
63510.32342071900,-184141.71099126100
64320.4484904689,-184058.07533831800
65616.33660971200,-184193.0528631150
72198.98588660700,-184396.12772553900
68194.28864623610,-184351.9548105380
68765.68156862910,-183826.7602292850
68861.12376064920,-183900.87425290500
64792.22345122440,-183794.27887266600
69277.47804154290,-184042.21730533000
61791.10821568540,-184007.29144659300
61410.91626781270,-183989.93856629400
57982.594292418900,-183955.49168391200
56370.93061766590,-184133.25521432700
69942.98504993350,-184836.48999186200
76161.06512118990,-184906.97783116000
76279.5654628881,-184894.38189885400
76685.02566288050,-184867.51318070400
69806.3085179656,-184608.13789700300
62461.86183220740,-184163.43859439800
70256.37949177830,-184303.84693669100
74236.10401541800,-184334.10701869000
67867.65916228570,-184066.47171253500
63775.71743314040,-186579.56287543700
70669.30418243520,-186833.47377160900
65617.8587606817,-186758.46535586200
62642.76334814160,-187016.10606562700
58158.810385435900,-187013.96648033500
60667.855951568000,-187052.95386074000
61479.711857379400,-187212.15566303100
55639.92655853570,-187188.65624609700
53664.99583405200,-187295.1531271690
61202.02647798940,-187383.996759789
68205.69897569330,-186805.62782063600
72331.62485505730,-187035.48533743000
77094.89258892760,-186999.3492075250
76883.37353188410,-186975.50165254700
68535.79576214930,-187587.79541246600
58512.438604997000,-187629.08713896100
61663.73576790080,-187742.52661101500
65135.49684052500,-187988.98389158000
67851.99555018680,-187991.1786333020
77703.94708457510,-187400.07462904600
78012.4390783715,-186207.7840159010
88613.2859668081,-186397.8848326370
89128.398369667,-185038.01030147300
94797.90899799070,-187488.16761897000
91792.58137459370,-187387.06881621800
83735.01236753240,-185844.14923933600
86979.26184146600,-184718.4294805200
88422.96906467600,-184758.3890043530
84655.59867566780,-184735.24572517600
82313.3219574528,-184610.88194163900
82598.61356509830,-185783.08514652800
75908.69916807670,-187240.7228169110
79047.80682640850,-185726.41077660900
79310.22459595160,-184677.6865271200
83484.05184923140,-184822.92237203700
85286.35175085460,-184974.09062977600
82573.28836207770,-184926.4020229840
83593.54791182580,-184898.2884985340
84796.1077191343,-184942.69260558100
84271.53525421450,-184985.06551463500
87995.17819240540,-185011.04783646700
83448.74553862560,-184898.71394800000
91987.47148399110,-185219.7650229780
96526.6675962134,-185048.4673785870
99723.92831027570,-185086.07827356600
99524.76776362750,-185057.85588638600
104283.1343386900,-185358.67672480500
101631.79163588200,-186064.74487817700
107986.44690655700,-186273.79108673100
110860.92652190100,-186462.44186461400
116069.50599410700,-186576.35955797500
121879.23483680700,-186886.15969872300
112360.04304772600,-186594.93939035400
119252.41468708100,-185243.3781660040
130634.99164031700,-185648.3406397300
128461.97653356300,-185605.2516785360
130824.0773058890,-185534.43132752500
126906.30443545500,-185531.44041724500
120166.98846275600,-185345.25266119300
113469.86558144500,-185188.42375058700
104426.55648084300,-185028.74354118300
109556.09793274300,-185023.95874647800
111822.0731180680,-185001.1747950360
112238.50941043300,-184361.04763038300
118820.45421900500,-185113.1326380340
127368.38279757000,-185962.99846162300
135764.02358997300,-186249.81247204400
140543.7409294490,-186338.43693359100
140096.82197518100,-186202.32506854200
136514.53343152900,-186210.86089573000
136105.05599732700,-187303.90775620600
133012.23094824300,-187207.72789183500
131275.70751590900,-187191.47875496600
132682.71929527800,-187365.68239650000
125486.77600585000,-187295.50238549300
120028.45320367000,-187237.04388681300
107039.4527862530,-187286.17594308500
96553.60080476910,-186333.54295185900
96603.63069293820,-186571.5138138870
91068.33317918660,-186427.91086857900
90364.20135398510,-185880.77841633000
