SCR,Realized_Delta_BOF
"tensor(992497.6203, dtype=torch.float64)",994515.2667402815
"tensor(992640.5345, dtype=torch.float64)",994514.7694750372
"tensor(992599.2786, dtype=torch.float64)",994514.3827133203
"tensor(992476.4517, dtype=torch.float64)",994513.9130743137
"tensor(992627.1759, dtype=torch.float64)",994481.8395088224
"tensor(992570.9485, dtype=torch.float64)",994511.8963425868
"tensor(992464.9842, dtype=torch.float64)",994511.3162017511
"tensor(992571.0318, dtype=torch.float64)",994510.874189957
"tensor(992582.8461, dtype=torch.float64)",994510.3769268814
"tensor(992564.4880, dtype=torch.float64)",994478.7731107783
"tensor(992576.4018, dtype=torch.float64)",994508.9956135075
"tensor(992601.1398, dtype=torch.float64)",994508.719356742
"tensor(992650.7237, dtype=torch.float64)",994508.7193567422
"tensor(992466.1551, dtype=torch.float64)",994508.4154743678
"tensor(992416.6480, dtype=torch.float64)",994476.4249604826
"tensor(992612.6466, dtype=torch.float64)",994506.5921406059
"tensor(992446.9131, dtype=torch.float64)",994506.1501308489
"tensor(992609.7028, dtype=torch.float64)",994505.4594909298
"tensor(992606.1835, dtype=torch.float64)",994504.962230562
"tensor(992486.7562, dtype=torch.float64)",994473.0823317848
"tensor(992428.7377, dtype=torch.float64)",994503.4427917488
"tensor(992836.6493, dtype=torch.float64)",994503.0560344481
"tensor(992709.1653, dtype=torch.float64)",994502.7245283086
"tensor(992627.5682, dtype=torch.float64)",994502.3930222805
"tensor(992623.7501, dtype=torch.float64)",994470.4303293889
"tensor(992696.6733, dtype=torch.float64)",994500.7354498962
"tensor(992665.1046, dtype=torch.float64)",994500.2934427798
"tensor(992462.0544, dtype=torch.float64)",994499.7961850092
"tensor(992807.3808, dtype=torch.float64)",994499.2989274582
"tensor(992461.8711, dtype=torch.float64)",994467.0048291506
"tensor(992524.1238, dtype=torch.float64)",994496.923087786
"tensor(992569.8755, dtype=torch.float64)",994496.4534570123
"tensor(992596.1820, dtype=torch.float64)",994495.9562011186
"tensor(992471.1892, dtype=torch.float64)",994495.4865708279
"tensor(992518.1455, dtype=torch.float64)",994463.5517216558
